dropoffTaxiZone,pickupTaxiZone,vendorID,pickupTime,dropoffTime,passengerCount,tripDistance,paymentType,fareAmount,extraFees,mtaTax,tipAmount,tollAmount,improvementSurcharge,totalAmount,congestionSurcharge,tipPercentage,pickupTimeChunk,dropoffTimeChunk,percentagePopulationAbove65_Pickup,percentagePopulationInPoverty_Pickup,percentageHispanic_Pickup,percentageWhite_Pickup,percentageAfricanAmerican_Pickup,percentageAsian_Pickup,percentageOther_Pickup,percentagePopulationAbove65_Dropoff,percentagePopulationInPoverty_Dropoff,percentageHispanic_Dropoff,percentageWhite_Dropoff,percentageAfricanAmerican_Dropoff,percentageAsian_Dropoff,percentageOther_Dropoff,tipQuality
239,142,1,10/19/2021 19:14,10/19/2021 19:21,1,1.1,1,7,3.5,0.5,2.25,0,0.3,13.55,2.5,0.199115044,4:00 PM - 7:59 PM,4:00 PM - 7:59 PM,21.1,8.4,10.4,69.4,4.2,13,3,20.3,11.7,16.6,67.3,5.9,7.3,2.8,0
100,170,2,10/19/2021 17:50,10/19/2021 17:58,1,0.89,1,6.5,1,0.5,2.16,0,0.3,12.96,2.5,0.2,4:00 PM - 7:59 PM,4:00 PM - 7:59 PM,15.5,13.6,9.2,62.5,4.6,19.8,3.9,14.4,15.1,9.8,61.5,4.5,20.8,3.3,1
113,113,1,10/19/2021 18:48,10/19/2021 18:54,1,0.6,1,6,3.5,0.5,1,0,0.3,11.3,2.5,0.097087379,4:00 PM - 7:59 PM,4:00 PM - 7:59 PM,16.4,8.4,6,80,2.1,8.5,3.4,16.4,8.4,6,80,2.1,8.5,3.4,0
239,90,2,10/19/2021 19:55,10/19/2021 20:10,1,4.3,1,13,1,0.5,3,0,0.3,20.3,2.5,0.173410405,4:00 PM - 7:59 PM,8:00 PM - 11:59 PM,13.2,11.7,13.9,62.4,5.3,15.6,2.7,20.3,11.7,16.6,67.3,5.9,7.3,2.8,0
234,140,2,10/19/2021 18:10,10/19/2021 18:39,1,4.02,1,20,1,0.5,4.86,0,0.3,29.16,2.5,0.2,4:00 PM - 7:59 PM,4:00 PM - 7:59 PM,17.5,5.8,10.7,70,3.2,13.5,2.6,13.2,11.7,13.9,62.4,5.3,15.6,2.7,1
263,161,2,10/19/2021 22:27,10/19/2021 22:37,6,2.69,1,10,0.5,0.5,3.45,0,0.3,17.25,2.5,0.25,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,14.4,15.1,9.8,61.5,4.5,20.8,3.3,17.3,8.7,10.7,75,2.5,9.4,2.4,1
107,186,2,10/19/2021 20:33,10/19/2021 20:43,1,1,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5,0.2,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,14.4,15.1,9.8,61.5,4.5,20.8,3.3,12.2,6.7,7.7,70.6,3.9,15.4,2.5,0
234,170,2,10/19/2021 23:12,10/19/2021 23:18,1,1.21,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5,0.2,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,15.5,13.6,9.2,62.5,4.6,19.8,3.9,13.2,11.7,13.9,62.4,5.3,15.6,2.7,1
141,231,2,10/19/2021 21:41,10/19/2021 22:05,1,5.89,1,21.5,0.5,0.5,2,0,0.3,27.3,2.5,0.079051383,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,13.3,14.4,6.3,66.2,2.2,21.5,3.8,17.5,5.8,10.7,70,3.2,13.5,2.6,0
88,233,2,10/19/2021 21:07,10/19/2021 21:21,4,5.51,1,18,0.5,0.5,4.36,0,0.3,26.16,2.5,0.2,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,25,5.2,4.9,75.1,1.4,16.2,2.5,7,17,7.4,66.5,2.4,19.9,3.9,1
238,143,2,10/19/2021 22:51,10/19/2021 22:56,1,0.96,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5,0.2,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,21.1,8.4,10.4,69.4,4.2,13,3,20.3,11.7,16.6,67.3,5.9,7.3,2.8,0
50,68,2,10/19/2021 20:15,10/19/2021 20:26,2,2.03,1,10,0.5,0.5,2.76,0,0.3,16.56,2.5,0.2,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,13.2,11.7,13.9,62.4,5.3,15.6,2.7,13.3,22,21.1,52.8,5.5,17.5,3.2,1
231,141,2,10/19/2021 22:09,10/19/2021 22:30,1,6.31,1,22,0.5,0.5,5.16,0,0.3,30.96,2.5,0.2,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,17.5,5.8,10.7,70,3.2,13.5,2.6,13.3,14.4,6.3,66.2,2.2,21.5,3.8,1
262,142,2,10/19/2021 22:46,10/19/2021 23:00,1,2.83,1,11.5,0.5,0.5,3.06,0,0.3,18.36,2.5,0.2,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,21.1,8.4,10.4,69.4,4.2,13,3,17.3,8.7,10.7,75,2.5,9.4,2.4,1
144,249,2,10/19/2021 22:17,10/19/2021 22:27,1,1.02,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5,0.2,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,16.4,8.4,6,80,2.1,8.5,3.4,13.3,14.4,6.3,66.2,2.2,21.5,3.8,0
239,142,1,10/19/2021 21:35,10/19/2021 21:38,1,0.8,1,5,3,0.5,1.76,0,0.3,10.56,2.5,0.2,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,21.1,8.4,10.4,69.4,4.2,13,3,20.3,11.7,16.6,67.3,5.9,7.3,2.8,0
90,161,2,10/19/2021 21:54,10/19/2021 22:01,1,1.67,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5,0.2,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,14.4,15.1,9.8,61.5,4.5,20.8,3.3,13.2,11.7,13.9,62.4,5.3,15.6,2.7,0
229,263,2,10/19/2021 21:00,10/19/2021 21:07,1,1.79,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5,0.2,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,17.3,8.7,10.7,75,2.5,9.4,2.4,25,5.2,4.9,75.1,1.4,16.2,2.5,0
238,163,2,10/19/2021 20:06,10/19/2021 20:17,2,2.08,1,9.5,1,0.5,1.2,0,0.3,15,2.5,0.086956522,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,14.4,15.1,9.8,61.5,4.5,20.8,3.3,20.3,11.7,16.6,67.3,5.9,7.3,2.8,0
7,140,2,10/19/2021 20:48,10/19/2021 21:01,1,3.46,1,12.5,0.5,0.5,3.26,0,0.3,19.56,2.5,0.2,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,17.5,5.8,10.7,70,3.2,13.5,2.6,13,16.7,26.4,50.3,3.6,16.7,3,1
48,239,2,10/19/2021 20:13,10/19/2021 20:26,1,2.84,1,12.5,0.5,0.5,1,0,0.3,17.3,2.5,0.061349693,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,20.3,11.7,16.6,67.3,5.9,7.3,2.8,13.3,22,21.1,52.8,5.5,17.5,3.2,0
68,162,2,10/19/2021 22:27,10/19/2021 22:41,1,2.81,1,12,0.5,0.5,4.74,0,0.3,20.54,2.5,0.3,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,25,5.2,4.9,75.1,1.4,16.2,2.5,13.2,11.7,13.9,62.4,5.3,15.6,2.7,1
52,233,2,10/19/2021 23:39,10/19/2021 23:56,3,7.04,1,21.5,0.5,0.5,5.06,0,0.3,30.36,2.5,0.2,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,25,5.2,4.9,75.1,1.4,16.2,2.5,11,23.8,17.3,59.3,11.9,5.9,5.7,0
236,100,1,10/19/2021 21:53,10/19/2021 22:09,1,3.3,1,13.5,3,0.5,4.3,0,0.3,21.6,2.5,0.248554913,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,14.4,15.1,9.8,61.5,4.5,20.8,3.3,30.7,4.3,6.7,83.3,0.7,6.5,2.7,1
170,141,2,10/19/2021 21:32,10/19/2021 21:43,6,2.16,1,9.5,0.5,0.5,2,0,0.3,15.3,2.5,0.15037594,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,17.5,5.8,10.7,70,3.2,13.5,2.6,15.5,13.6,9.2,62.5,4.6,19.8,3.9,0
236,48,2,10/19/2021 22:45,10/19/2021 22:58,1,3.22,1,12.5,0.5,0.5,3.26,0,0.3,19.56,2.5,0.2,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,13.3,22,21.1,52.8,5.5,17.5,3.2,30.7,4.3,6.7,83.3,0.7,6.5,2.7,1
158,68,2,10/19/2021 21:34,10/19/2021 21:38,1,1.02,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5,0.2,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,13.2,11.7,13.9,62.4,5.3,15.6,2.7,16.4,8.4,6,80,2.1,8.5,3.4,0
164,234,1,10/19/2021 21:37,10/19/2021 21:42,1,0.8,1,5,3,0.5,2.6,0,0.3,11.4,2.5,0.295454545,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,13.2,11.7,13.9,62.4,5.3,15.6,2.7,14.4,15.1,9.8,61.5,4.5,20.8,3.3,1
68,141,1,10/19/2021 20:41,10/19/2021 21:01,1,3.6,1,15,3,0.5,3.75,0,0.3,22.55,2.5,0.199468085,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,17.5,5.8,10.7,70,3.2,13.5,2.6,13.2,11.7,13.9,62.4,5.3,15.6,2.7,0
140,13,1,10/19/2021 21:05,10/19/2021 21:21,1,7.4,1,22.5,3,0.5,2,0,0.3,28.3,2.5,0.076045627,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,7,17,7.4,66.5,2.4,19.9,3.9,17.5,5.8,10.7,70,3.2,13.5,2.6,0
263,141,2,10/19/2021 21:18,10/19/2021 21:25,1,1.5,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5,0.2,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,17.5,5.8,10.7,70,3.2,13.5,2.6,17.3,8.7,10.7,75,2.5,9.4,2.4,1
186,230,2,10/19/2021 21:36,10/19/2021 21:42,1,1.29,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5,0.2,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,14.4,15.1,9.8,61.5,4.5,20.8,3.3,14.4,15.1,9.8,61.5,4.5,20.8,3.3,1
239,142,2,10/19/2021 22:05,10/19/2021 22:11,1,1.14,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5,0.2,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,21.1,8.4,10.4,69.4,4.2,13,3,20.3,11.7,16.6,67.3,5.9,7.3,2.8,0
239,230,1,10/19/2021 20:48,10/19/2021 20:58,1,2.3,1,10,3,0.5,2.75,0,0.3,16.55,2.5,0.199275362,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,14.4,15.1,9.8,61.5,4.5,20.8,3.3,20.3,11.7,16.6,67.3,5.9,7.3,2.8,0
231,125,2,10/19/2021 23:09,10/19/2021 23:15,1,0.87,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5,0.2,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,13.3,14.4,6.3,66.2,2.2,21.5,3.8,13.3,14.4,6.3,66.2,2.2,21.5,3.8,0
148,164,2,10/19/2021 21:54,10/19/2021 22:04,1,2.34,1,9.5,0.5,0.5,3.32,0,0.3,16.62,2.5,0.24962406,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,14.4,15.1,9.8,61.5,4.5,20.8,3.3,21.9,38.8,15.2,18.3,5.3,57.7,3.4,1
244,263,2,10/19/2021 22:31,10/19/2021 22:48,1,5.89,1,19.5,0.5,0.5,4.66,0,0.3,27.96,2.5,0.2,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,17.3,8.7,10.7,75,2.5,9.4,2.4,13.3,30,70.8,13.9,10.2,3.6,1.6,1
249,68,2,10/19/2021 21:15,10/19/2021 21:20,1,0.95,1,5.5,0.5,0.5,2.33,0,0.3,11.63,2.5,0.250537634,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,13.2,11.7,13.9,62.4,5.3,15.6,2.7,16.4,8.4,6,80,2.1,8.5,3.4,1
236,239,1,10/19/2021 20:04,10/19/2021 20:13,1,2.2,1,9.5,3,0.5,2.65,0,0.3,15.95,2.5,0.19924812,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,20.3,11.7,16.6,67.3,5.9,7.3,2.8,30.7,4.3,6.7,83.3,0.7,6.5,2.7,0
233,236,2,10/19/2021 21:20,10/19/2021 21:33,5,2.45,1,11.5,0.5,0.5,3.06,0,0.3,18.36,2.5,0.2,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,30.7,4.3,6.7,83.3,0.7,6.5,2.7,25,5.2,4.9,75.1,1.4,16.2,2.5,1
87,148,1,10/19/2021 23:26,10/19/2021 23:32,1,1.1,1,6,3,0.5,1.95,0,0.3,11.75,2.5,0.198979592,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,21.9,38.8,15.2,18.3,5.3,57.7,3.4,7,17,7.4,66.5,2.4,19.9,3.9,0
186,237,2,10/19/2021 20:38,10/19/2021 20:51,5,2.36,1,10,0.5,0.5,2.07,0,0.3,15.87,2.5,0.15,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,30.7,4.3,6.7,83.3,0.7,6.5,2.7,14.4,15.1,9.8,61.5,4.5,20.8,3.3,0
151,231,2,10/19/2021 22:59,10/19/2021 23:19,1,6.66,1,22,0.5,0.5,6.45,0,0.3,32.25,2.5,0.25,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,13.3,14.4,6.3,66.2,2.2,21.5,3.8,20.3,11.7,16.6,67.3,5.9,7.3,2.8,1
48,263,2,10/19/2021 21:01,10/19/2021 21:18,1,3.27,1,13.5,0.5,0.5,1.73,0,0.3,19.03,2.5,0.1,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,17.3,8.7,10.7,75,2.5,9.4,2.4,13.3,22,21.1,52.8,5.5,17.5,3.2,0
41,230,1,10/19/2021 23:04,10/19/2021 23:20,1,4,1,15.5,3,0.5,0,0,0.3,19.3,2.5,0,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,14.4,15.1,9.8,61.5,4.5,20.8,3.3,10.1,36.2,20.5,21,49.6,5.7,3.2,0
238,48,1,10/19/2021 21:13,10/19/2021 21:20,1,2,1,8,3,0.5,2.35,0,0.3,14.15,2.5,0.199152542,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,13.3,22,21.1,52.8,5.5,17.5,3.2,20.3,11.7,16.6,67.3,5.9,7.3,2.8,0
263,24,1,10/19/2021 21:56,10/19/2021 22:19,3,4.9,1,19.5,3,0.5,4.66,0,0.3,27.96,2.5,0.2,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,14.7,17,23.2,44.4,13.8,15.5,3.1,17.3,8.7,10.7,75,2.5,9.4,2.4,1
162,170,2,10/19/2021 20:52,10/19/2021 20:55,1,0.71,1,4.5,0.5,0.5,2,0,0.3,10.3,2.5,0.240963855,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,15.5,13.6,9.2,62.5,4.6,19.8,3.9,25,5.2,4.9,75.1,1.4,16.2,2.5,1
229,170,2,10/19/2021 20:21,10/19/2021 20:29,2,1.66,1,8,0.5,0.5,0,0,0.3,11.8,2.5,0,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,15.5,13.6,9.2,62.5,4.6,19.8,3.9,25,5.2,4.9,75.1,1.4,16.2,2.5,0
140,230,2,10/19/2021 21:26,10/19/2021 21:40,1,2.55,1,11,0.5,0.5,2.96,0,0.3,17.76,2.5,0.2,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,14.4,15.1,9.8,61.5,4.5,20.8,3.3,17.5,5.8,10.7,70,3.2,13.5,2.6,0
231,100,2,10/19/2021 20:42,10/19/2021 20:59,2,3.6,1,15,0.5,0.5,2.82,0,0.3,21.62,2.5,0.15,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,14.4,15.1,9.8,61.5,4.5,20.8,3.3,13.3,14.4,6.3,66.2,2.2,21.5,3.8,0
151,234,1,10/19/2021 21:32,10/19/2021 21:55,1,5.1,1,20.5,3,0.5,2.43,0,0.3,26.73,2.5,0.1,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,13.2,11.7,13.9,62.4,5.3,15.6,2.7,20.3,11.7,16.6,67.3,5.9,7.3,2.8,0
75,262,2,10/19/2021 21:04,10/19/2021 21:07,2,1.16,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5,0.2,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,17.3,8.7,10.7,75,2.5,9.4,2.4,14.1,28.4,44,19.7,23.4,11.1,1.8,0
163,48,1,10/19/2021 20:47,10/19/2021 20:49,2,0.2,1,3.5,3,0.5,1.45,0,0.3,8.75,2.5,0.198630137,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,13.3,22,21.1,52.8,5.5,17.5,3.2,14.4,15.1,9.8,61.5,4.5,20.8,3.3,0
61,164,1,10/19/2021 20:14,10/19/2021 20:45,1,6.6,1,25,3,0.5,8.6,0,0.3,37.4,2.5,0.298611111,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,14.4,15.1,9.8,61.5,4.5,20.8,3.3,11.2,27.4,12.4,16.8,64.8,3,3,1
164,137,2,10/19/2021 23:12,10/19/2021 23:22,1,1.88,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5,0.2,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,15.5,13.6,9.2,62.5,4.6,19.8,3.9,14.4,15.1,9.8,61.5,4.5,20.8,3.3,1
239,234,2,10/19/2021 20:39,10/19/2021 20:55,1,3.91,1,14.5,0.5,0.5,3.66,0,0.3,21.96,2.5,0.2,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,13.2,11.7,13.9,62.4,5.3,15.6,2.7,20.3,11.7,16.6,67.3,5.9,7.3,2.8,1
142,230,1,10/19/2021 22:49,10/19/2021 22:54,1,1.3,1,6.5,3,0.5,1.55,0,0.3,11.85,2.5,0.150485437,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,14.4,15.1,9.8,61.5,4.5,20.8,3.3,21.1,8.4,10.4,69.4,4.2,13,3,0
233,90,2,10/19/2021 23:03,10/19/2021 23:11,1,1.6,1,7.5,0.5,0.5,2,0,0.3,13.3,2.5,0.17699115,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,13.2,11.7,13.9,62.4,5.3,15.6,2.7,25,5.2,4.9,75.1,1.4,16.2,2.5,0
114,140,2,10/19/2021 22:56,10/19/2021 23:12,5,3.4,1,14,0.5,0.5,3.56,0,0.3,21.36,2.5,0.2,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,17.5,5.8,10.7,70,3.2,13.5,2.6,16.4,8.4,6,80,2.1,8.5,3.4,0
107,249,2,10/19/2021 23:13,10/19/2021 23:18,3,1.34,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5,0.2,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,16.4,8.4,6,80,2.1,8.5,3.4,12.2,6.7,7.7,70.6,3.9,15.4,2.5,0
226,164,1,10/19/2021 21:45,10/19/2021 21:55,2,3.3,1,12,3,0.5,1.12,6.55,0.3,23.47,2.5,0.050111857,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,14.4,15.1,9.8,61.5,4.5,20.8,3.3,9.9,10,31.9,38.5,2.2,24.5,3,0
232,249,2,10/19/2021 20:57,10/19/2021 21:08,1,1.84,1,8.5,0.5,0.5,3.08,0,0.3,15.38,2.5,0.250406504,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,16.4,8.4,6,80,2.1,8.5,3.4,19.7,34,39.4,23.3,11.4,23.6,2.4,1
137,249,1,10/19/2021 23:04,10/19/2021 23:18,1,1.8,1,11,3,0.5,2.95,0,0.3,17.75,2.5,0.199324324,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,16.4,8.4,6,80,2.1,8.5,3.4,15.5,13.6,9.2,62.5,4.6,19.8,3.9,0
236,48,1,10/19/2021 23:27,10/19/2021 23:38,1,2.9,1,11.5,3,0.5,3.06,0,0.3,18.36,2.5,0.2,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,13.3,22,21.1,52.8,5.5,17.5,3.2,30.7,4.3,6.7,83.3,0.7,6.5,2.7,1
107,164,2,10/19/2021 20:53,10/19/2021 20:58,1,0.67,1,5.5,0.5,0.5,2.32,0,0.3,11.62,2.5,0.249462366,8:00 PM - 11:59 PM,8:00 PM - 11:59 PM,14.4,15.1,9.8,61.5,4.5,20.8,3.3,12.2,6.7,7.7,70.6,3.9,15.4,2.5,1
